Level Precision Recall  F-Measure Dataset
1	1	1	1	boldANML_100
2	1	1	1	boldANML_100
3	0.996977642494975	0.986095430701315	0.991506678259811	boldANML_100
4	0.993701063240315	0.96538583625398	0.979338825827837	boldANML_100
5	0.971387728622124	0.855019749135259	0.909496596082035	boldANML_100
6	0.900299851609272	0.719712811249317	0.799941077035411	boldANML_100
7	0.814972679413501	0.641341304980971	0.717806252415023	boldANML_100
1	1	1	1	boldANML_97
2	1	1	1	boldANML_97
3	0.994191154690002	0.972073182106023	0.983007768869915	boldANML_97
4	0.987067119352311	0.927657318456048	0.956440539425702	boldANML_97
5	0.941134388601895	0.613501480037897	0.742794312120177	boldANML_97
6	0.764998070987654	0.389350599623977	0.51605284474822	boldANML_97
7	0.568898168689373	0.321003774955697	0.410423779875477	boldANML_97
1	1	1	1	boldANML_98
2	1	1	1	boldANML_98
3	0.995050477603829	0.976297116607194	0.985584597070545	boldANML_98
4	0.989195501730104	0.938033714777901	0.962935517147007	boldANML_98
5	0.949259992179261	0.657142857142857	0.776641330903168	boldANML_98
6	0.802579401572949	0.447434477667036	0.574556333002399	boldANML_98
7	0.618136260754605	0.366285222099176	0.459994385538383	boldANML_98
1	1	1	1	boldFull_100
2	1	1	1	boldFull_100
3	0.996149869144193	0.978847366892595	0.98742282637203	boldFull_100
4	0.992533718870207	0.959550875891951	0.975763654761326	boldFull_100
5	0.97680477855387	0.907652041792528	0.940959582745064	boldFull_100
6	0.930245495046859	0.83198980896148	0.878378466202436	boldFull_100
7	0.857931835932218	0.758136644793206	0.804952972367806	boldFull_100
1	1	1	1	boldFull_97
2	1	1	1	boldFull_97
3	0.98382758823184	0.94229341492497	0.962612687669139	boldFull_97
4	0.975631047971999	0.888403938596294	0.92997660653447	boldFull_97
5	0.944992460589445	0.646220012448724	0.767556878787002	boldFull_97
6	0.791868739837684	0.42183176224437	0.550441209209248	boldFull_97
7	0.550037263741768	0.337615394422072	0.418409264112716	boldFull_97
1	1	1	1	boldFull_98
2	1	1	1	boldFull_98
3	0.985855743064968	0.949681877834444	0.967430778134656	boldFull_98
4	0.978649586335735	0.901566523248667	0.938527970836799	boldFull_98
5	0.951845291356988	0.692712261408376	0.801862973026504	boldFull_98
6	0.822425982837087	0.488127315314717	0.612639848548661	boldFull_98
7	0.592039574051829	0.388092429855308	0.468847208229812	boldFull_98
1	1	1	1	boldFull_99
2	1	1	1	boldFull_99
3	0.989574616000105	0.960601708252479	0.974872943283536	boldFull_99
4	0.983469728431253	0.922693171573945	0.952112542816487	boldFull_99
5	0.960494961384973	0.766765474353293	0.852765870672552	boldFull_99
6	0.867305544337601	0.607068824137597	0.714220442550922	boldFull_99
7	0.689681630385724	0.50587752940038	0.583650648144884	boldFull_99
